"year","country","sex","edu","age","n","prev","source"
2011,"Latvia","f","2b","From 35 to 39 years",37342,0.519064233191087,"EUROSTATcensus"
2011,"Latvia","f","2b","From 40 to 44 years",43076,0.592721018231854,"EUROSTATcensus"
2011,"Latvia","f","2b","From 45 to 49 years",49059,0.632048854017702,"EUROSTATcensus"
2011,"Latvia","f","2b","From 50 to 54 years",52897,0.643140258729696,"EUROSTATcensus"
2011,"Latvia","f","2b","From 55 to 59 years",47523,0.640394022288402,"EUROSTATcensus"
2011,"Latvia","f","2b","From 60 to 64 years",44922,0.638178176187297,"EUROSTATcensus"
2011,"Latvia","f","2b","From 65 to 69 years",37337,0.575717391639554,"EUROSTATcensus"
2011,"Latvia","f","3","From 25 to 29 years",35136,0.484447385837194,"EUROSTATcensus"
2011,"Latvia","f","3","From 30 to 34 years",29697,0.444492673362171,"EUROSTATcensus"
2011,"Latvia","f","3","From 35 to 39 years",27991,0.389082720562683,"EUROSTATcensus"
2011,"Latvia","f","3","From 40 to 44 years",26654,0.366756105951152,"EUROSTATcensus"
2011,"Latvia","f","3","From 45 to 49 years",25879,0.333410633994254,"EUROSTATcensus"
2011,"Latvia","f","3","From 50 to 54 years",25780,0.313442272152514,"EUROSTATcensus"
2011,"Latvia","f","3","From 55 to 59 years",20775,0.279952566400302,"EUROSTATcensus"
2011,"Latvia","f","3","From 60 to 64 years",16311,0.231719964199969,"EUROSTATcensus"
2011,"Latvia","f","3","From 65 to 69 years",11724,0.180778067321481,"EUROSTATcensus"
2011,"Latvia","m","1","From 25 to 29 years",2967,0.039324055666004,"EUROSTATcensus"
2011,"Latvia","m","1","From 30 to 34 years",1611,0.0237887804373828,"EUROSTATcensus"
2011,"Latvia","m","1","From 35 to 39 years",889,0.0125911762623044,"EUROSTATcensus"
2011,"Latvia","m","1","From 40 to 44 years",556,0.00810318443489033,"EUROSTATcensus"
2011,"Latvia","m","1","From 45 to 49 years",413,0.00586681061423945,"EUROSTATcensus"
2011,"Latvia","m","1","From 50 to 54 years",379,0.00535545224603993,"EUROSTATcensus"
2011,"Latvia","m","1","From 55 to 59 years",391,0.00668456054570632,"EUROSTATcensus"
2011,"Latvia","m","1","From 60 to 64 years",460,0.00919466709308601,"EUROSTATcensus"
2011,"Latvia","m","1","From 65 to 69 years",941,0.0233348212071616,"EUROSTATcensus"
2011,"Latvia","m","2a","From 25 to 29 years",17003,0.225354539430086,"EUROSTATcensus"
2011,"Latvia","m","2a","From 30 to 34 years",14630,0.21603343128424,"EUROSTATcensus"
2011,"Latvia","m","2a","From 35 to 39 years",10925,0.154734083988386,"EUROSTATcensus"
2011,"Latvia","m","2a","From 40 to 44 years",4991,0.0727391969685929,"EUROSTATcensus"
2011,"Latvia","m","2a","From 45 to 49 years",3939,0.0559548838002159,"EUROSTATcensus"
2011,"Latvia","m","2a","From 50 to 54 years",5059,0.0714861026720739,"EUROSTATcensus"
2011,"Latvia","m","2a","From 55 to 59 years",7033,0.12023660950883,"EUROSTATcensus"
2011,"Latvia","m","2a","From 60 to 64 years",8668,0.173259509484499,"EUROSTATcensus"
2011,"Latvia","m","2a","From 65 to 69 years",10714,0.265684669939989,"EUROSTATcensus"
2011,"Latvia","m","2b","From 25 to 29 years",35997,0.477097415506958,"EUROSTATcensus"
2011,"Latvia","m","2b","From 30 to 34 years",35515,0.524431121808597,"EUROSTATcensus"
2011,"Latvia","m","2b","From 35 to 39 years",43939,0.622321365342398,"EUROSTATcensus"
2011,"Latvia","m","2b","From 40 to 44 years",50444,0.735174524520877,"EUROSTATcensus"
2011,"Latvia","m","2b","From 45 to 49 years",52518,0.746036706631059,"EUROSTATcensus"
2011,"Latvia","m","2b","From 50 to 54 years",51218,0.723734968700985,"EUROSTATcensus"
2011,"Latvia","m","2b","From 55 to 59 years",38876,0.664626536508642,"EUROSTATcensus"
2011,"Latvia","m","2b","From 60 to 64 years",30485,0.609346578984189,"EUROSTATcensus"
2011,"Latvia","m","2b","From 65 to 69 years",21184,0.525318652978227,"EUROSTATcensus"
2011,"Latvia","m","3","From 25 to 29 years",19483,0.258223989396952,"EUROSTATcensus"
2011,"Latvia","m","3","From 30 to 34 years",15965,0.23574666646978,"EUROSTATcensus"
2011,"Latvia","m","3","From 35 to 39 years",14852,0.210353374406912,"EUROSTATcensus"
2011,"Latvia","m","3","From 40 to 44 years",12624,0.183983094075639,"EUROSTATcensus"
2011,"Latvia","m","3","From 45 to 49 years",13526,0.192141598954486,"EUROSTATcensus"
2011,"Latvia","m","3","From 50 to 54 years",14113,0.199423476380901,"EUROSTATcensus"
2011,"Latvia","m","3","From 55 to 59 years",12193,0.208452293436822,"EUROSTATcensus"
2011,"Latvia","m","3","From 60 to 64 years",10416,0.208199244438226,"EUROSTATcensus"
2011,"Latvia","m","3","From 65 to 69 years",7487,0.185661855874622,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 25 to 29 years",215,0.101654846335697,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 30 to 34 years",234,0.0933758978451716,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 35 to 39 years",320,0.128720836685438,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 40 to 44 years",406,0.183793571751924,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 45 to 49 years",484,0.27437641723356,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 50 to 54 years",448,0.286995515695067,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 55 to 59 years",397,0.306800618238022,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 60 to 64 years",320,0.374707259953162,"EUROSTATcensus"
2001,"Liechtenstein","f","1","From 65 to 69 years",292,0.468699839486356,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 25 to 29 years",32,0.0151300236406619,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 30 to 34 years",40,0.0159616919393456,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 35 to 39 years",38,0.0152855993563958,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 40 to 44 years",53,0.0239927569035763,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 45 to 49 years",44,0.0249433106575964,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 50 to 54 years",47,0.0301089045483664,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 55 to 59 years",45,0.0347758887171561,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 60 to 64 years",24,0.0281030444964871,"EUROSTATcensus"
2001,"Liechtenstein","f","2a","From 65 to 69 years",19,0.0304975922953451,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 25 to 29 years",788,0.3725768321513,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 30 to 34 years",919,0.366719872306464,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 35 to 39 years",876,0.352373290426388,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 40 to 44 years",719,0.325486645540969,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 45 to 49 years",516,0.292517006802721,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 50 to 54 years",448,0.286995515695067,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 55 to 59 years",373,0.288253477588872,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 60 to 64 years",205,0.240046838407494,"EUROSTATcensus"
2001,"Liechtenstein","f","2b","From 65 to 69 years",129,0.207062600321027,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 25 to 29 years",1080,0.51063829787234,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 30 to 34 years",1313,0.523942537909018,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 35 to 39 years",1252,0.503620273531778,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 40 to 44 years",1031,0.466727025803531,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 45 to 49 years",720,0.408163265306122,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 50 to 54 years",618,0.395900064061499,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 55 to 59 years",479,0.370170015455951,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 60 to 64 years",305,0.357142857142857,"EUROSTATcensus"
2001,"Liechtenstein","f","3","From 65 to 69 years",183,0.293739967897271,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 25 to 29 years",245,0.124681933842239,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 30 to 34 years",215,0.0851822503961965,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 35 to 39 years",227,0.0894052776683734,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 40 to 44 years",229,0.0965430016863406,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 45 to 49 years",221,0.104245283018868,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 50 to 54 years",207,0.0988538681948424,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 55 to 59 years",162,0.0946261682242991,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 60 to 64 years",112,0.0995555555555555,"EUROSTATcensus"
2001,"Liechtenstein","m","1","From 65 to 69 years",90,0.127298444130127,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 25 to 29 years",16,0.00814249363867684,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 30 to 34 years",19,0.00752773375594295,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 35 to 39 years",14,0.00551398188263096,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 40 to 44 years",13,0.00548060708263069,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 45 to 49 years",11,0.00518867924528302,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 50 to 54 years",13,0.00620821394460363,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 55 to 59 years",12,0.00700934579439252,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 60 to 64 years",9,0.008,"EUROSTATcensus"
2001,"Liechtenstein","m","2a","From 65 to 69 years",5,0.00707213578500707,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 25 to 29 years",617,0.313994910941476,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 30 to 34 years",662,0.262282091917591,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 35 to 39 years",668,0.263095706971249,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 40 to 44 years",658,0.277403035413153,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 45 to 49 years",576,0.271698113207547,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 50 to 54 years",622,0.297039159503343,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 55 to 59 years",488,0.285046728971963,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 60 to 64 years",335,0.297777777777778,"EUROSTATcensus"
2001,"Liechtenstein","m","2b","From 65 to 69 years",190,0.268741159830269,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 25 to 29 years",1087,0.553180661577608,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 30 to 34 years",1628,0.645007923930269,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 35 to 39 years",1630,0.641985033477747,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 40 to 44 years",1472,0.620573355817875,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 45 to 49 years",1312,0.618867924528302,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 50 to 54 years",1252,0.597898758357211,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 55 to 59 years",1050,0.613317757009346,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 60 to 64 years",669,0.594666666666667,"EUROSTATcensus"
2001,"Liechtenstein","m","3","From 65 to 69 years",422,0.596888260254597,"EUROSTATcensus"
2001,"Lithuania","f","1","From 25 to 29 years",1349,0.00793954410890535,"EUROSTATcensus"
2001,"Lithuania","f","1","From 30 to 34 years",826,0.00478635252123727,"EUROSTATcensus"
2001,"Lithuania","f","1","From 35 to 39 years",793,0.00433162908582416,"EUROSTATcensus"
2001,"Lithuania","f","1","From 40 to 44 years",946,0.00513087528610325,"EUROSTATcensus"
2001,"Lithuania","f","1","From 45 to 49 years",1228,0.00817810691476255,"EUROSTATcensus"
2001,"Lithuania","f","1","From 50 to 54 years",3501,0.0261338867158341,"EUROSTATcensus"
2001,"Lithuania","f","1","From 55 to 59 years",15709,0.126374643015164,"EUROSTATcensus"
2001,"Lithuania","f","1","From 60 to 64 years",30409,0.24904791934546,"EUROSTATcensus"
2001,"Lithuania","f","1","From 65 to 69 years",51817,0.463234965447572,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 25 to 29 years",14491,0.0852868300090048,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 30 to 34 years",5980,0.0346518015460035,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 35 to 39 years",4216,0.0230291907009264,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 40 to 44 years",4572,0.0247974226300888,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 45 to 49 years",7744,0.0515726872540075,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 50 to 54 years",12704,0.0948314472544863,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 55 to 59 years",20146,0.16206910421946,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 60 to 64 years",21706,0.177770861827503,"EUROSTATcensus"
2001,"Lithuania","f","2a","From 65 to 69 years",14584,0.130378422835892,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 25 to 29 years",53935,0.317434626770801,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 30 to 34 years",78270,0.453544566388911,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 35 to 39 years",86215,0.470934932704073,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 40 to 44 years",85574,0.464132686821352,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 45 to 49 years",69229,0.461044107167831,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 50 to 54 years",61149,0.45645845152429,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 55 to 59 years",45918,0.369397852057439,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 60 to 64 years",37130,0.304092513574827,"EUROSTATcensus"
2001,"Lithuania","f","2b","From 65 to 69 years",23686,0.211748719369921,"EUROSTATcensus"
2001,"Lithuania","f","3","From 25 to 29 years",100134,0.589338999111289,"EUROSTATcensus"
2001,"Lithuania","f","3","From 30 to 34 years",87498,0.507017279543848,"EUROSTATcensus"
2001,"Lithuania","f","3","From 35 to 39 years",91848,0.501704247509177,"EUROSTATcensus"
2001,"Lithuania","f","3","From 40 to 44 years",93282,0.505939015262456,"EUROSTATcensus"
2001,"Lithuania","f","3","From 45 to 49 years",71956,0.479205098663399,"EUROSTATcensus"
2001,"Lithuania","f","3","From 50 to 54 years",56610,0.42257621450539,"EUROSTATcensus"
2001,"Lithuania","f","3","From 55 to 59 years",42532,0.342158400707936,"EUROSTATcensus"
2001,"Lithuania","f","3","From 60 to 64 years",32856,0.269088705252209,"EUROSTATcensus"
2001,"Lithuania","f","3","From 65 to 69 years",21772,0.194637892346615,"EUROSTATcensus"
2001,"Lithuania","m","1","From 25 to 29 years",2859,0.0181067404700533,"EUROSTATcensus"
2001,"Lithuania","m","1","From 30 to 34 years",1392,0.00901741293532338,"EUROSTATcensus"
2001,"Lithuania","m","1","From 35 to 39 years",1202,0.00724057129432742,"EUROSTATcensus"
2001,"Lithuania","m","1","From 40 to 44 years",1528,0.00962040937108462,"EUROSTATcensus"
2001,"Lithuania","m","1","From 45 to 49 years",2084,0.0162761636988441,"EUROSTATcensus"
2001,"Lithuania","m","1","From 50 to 54 years",4232,0.0389618759148952,"EUROSTATcensus"
2001,"Lithuania","m","1","From 55 to 59 years",12942,0.134095924901309,"EUROSTATcensus"
2001,"Lithuania","m","1","From 60 to 64 years",22112,0.245282809570822,"EUROSTATcensus"
2001,"Lithuania","m","1","From 65 to 69 years",30652,0.407297660018337,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 25 to 29 years",24853,0.157400077265559,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 30 to 34 years",12395,0.0802951388888889,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 35 to 39 years",10580,0.0637314844375907,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 40 to 44 years",9927,0.0625011805148934,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 45 to 49 years",12401,0.0968525460793502,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 50 to 54 years",17509,0.161196475754702,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 55 to 59 years",22104,0.22902614155606,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 60 to 64 years",19002,0.210784368101698,"EUROSTATcensus"
2001,"Lithuania","m","2a","From 65 to 69 years",12328,0.163812004198945,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 25 to 29 years",52041,0.329588275901379,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 30 to 34 years",82625,0.535246942371476,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 35 to 39 years",88055,0.530423049352746,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 40 to 44 years",83914,0.528329209401306,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 45 to 49 years",62627,0.489120587316464,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 50 to 54 years",46872,0.431526712637752,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 55 to 59 years",30165,0.312548568586615,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 60 to 64 years",21481,0.238283286558919,"EUROSTATcensus"
2001,"Lithuania","m","2b","From 65 to 69 years",13731,0.182454788258899,"EUROSTATcensus"
2001,"Lithuania","m","3","From 25 to 29 years",78144,0.494904906363009,"EUROSTATcensus"
2001,"Lithuania","m","3","From 30 to 34 years",57956,0.375440505804312,"EUROSTATcensus"
2001,"Lithuania","m","3","From 35 to 39 years",66172,0.398604894915336,"EUROSTATcensus"
2001,"Lithuania","m","3","From 40 to 44 years",63460,0.399549200712716,"EUROSTATcensus"
2001,"Lithuania","m","3","From 45 to 49 years",50928,0.397750702905342,"EUROSTATcensus"
2001,"Lithuania","m","3","From 50 to 54 years",40006,0.36831493569265,"EUROSTATcensus"
2001,"Lithuania","m","3","From 55 to 59 years",31302,0.324329364956016,"EUROSTATcensus"
2001,"Lithuania","m","3","From 60 to 64 years",27554,0.305649535768561,"EUROSTATcensus"
2001,"Lithuania","m","3","From 65 to 69 years",18546,0.246435547523818,"EUROSTATcensus"
2011,"Lithuania","f","1","From 25 to 29 years",901,0.00944157436418699,"EUROSTATcensus"
2011,"Lithuania","f","1","From 30 to 34 years",1348,0.0144313120931826,"EUROSTATcensus"
2011,"Lithuania","f","1","From 35 to 39 years",886,0.00844734709443676,"EUROSTATcensus"
2011,"Lithuania","f","1","From 40 to 44 years",589,0.00519166864990172,"EUROSTATcensus"
2011,"Lithuania","f","1","From 45 to 49 years",561,0.0046449625753461,"EUROSTATcensus"
2011,"Lithuania","f","1","From 50 to 54 years",730,0.00588557791537668,"EUROSTATcensus"
2011,"Lithuania","f","1","From 55 to 59 years",914,0.00896482727504561,"EUROSTATcensus"
2011,"Lithuania","f","1","From 60 to 64 years",2744,0.0290293573128802,"EUROSTATcensus"
2011,"Lithuania","f","1","From 65 to 69 years",12442,0.137751599831713,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 25 to 29 years",8430,0.088337926626078,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 30 to 34 years",10550,0.112945357999315,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 35 to 39 years",8025,0.07651237069171,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 40 to 44 years",3464,0.0305330054384712,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 45 to 49 years",2985,0.0247151752003709,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 50 to 54 years",3762,0.0303308823529412,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 55 to 59 years",6183,0.0606449967632462,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 60 to 64 years",10363,0.109632372388257,"EUROSTATcensus"
2011,"Lithuania","f","2a","From 65 to 69 years",17678,0.195721972498395,"EUROSTATcensus"
2011,"Lithuania","f","2b","From 25 to 29 years",28513,0.298787580295298,"EUROSTATcensus"
2011,"Lithuania","f","2b","From 30 to 34 years",29137,0.311932596779719,"EUROSTATcensus"
2011,"Lithuania","f","2b","From 35 to 39 years",44825,0.427372836916623,"EUROSTATcensus"
