"year","country","sex","edu","age","n","prev","source","alln"
"2001","Bulgaria","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",50097,0.184076603969091,"EUROSTATcensus",NA
"2001","Bulgaria","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",49286,0.188217951851399,"EUROSTATcensus",NA
"2001","Bulgaria","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",67918,0.236464349999826,"EUROSTATcensus",NA
"2001","Bulgaria","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",57076,0.209720267643568,"EUROSTATcensus",NA
"2001","Bulgaria","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",54779,0.209195130147868,"EUROSTATcensus",NA
"2001","Bulgaria","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",175173,0.609885002245642,"EUROSTATcensus",NA
"2001","Bulgaria","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",164980,0.606203128387341,"EUROSTATcensus",NA
"2001","Bulgaria","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",157791,0.602586918000733,"EUROSTATcensus",NA
"2001","Cyprus","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",12250,0.488963397597094,"EUROSTATcensus",NA
"2001","Cyprus","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",10161,0.399457483193773,"EUROSTATcensus",NA
"2001","Cyprus","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",8844,0.33215653872155,"EUROSTATcensus",NA
"2001","Cyprus","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",3119,0.12449606833513,"EUROSTATcensus",NA
"2001","Cyprus","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",4118,0.161890160003145,"EUROSTATcensus",NA
"2001","Cyprus","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",5979,0.224554946293097,"EUROSTATcensus",NA
"2001","Cyprus","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",9684,0.386540534067776,"EUROSTATcensus",NA
"2001","Cyprus","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",11158,0.438652356803082,"EUROSTATcensus",NA
"2001","Cyprus","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",11803,0.443288514985353,"EUROSTATcensus",NA
"2001","Cyprus","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",8494,0.369915512586012,"EUROSTATcensus",NA
"2001","Cyprus","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",8198,0.363838096928812,"EUROSTATcensus",NA
"2001","Cyprus","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",8061,0.327004989655592,"EUROSTATcensus",NA
"2001","Cyprus","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",3659,0.159350230816131,"EUROSTATcensus",NA
"2001","Cyprus","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",4004,0.177702822652228,"EUROSTATcensus",NA
"2001","Cyprus","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",5337,0.216502373128879,"EUROSTATcensus",NA
"2001","Cyprus","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",10809,0.470734256597857,"EUROSTATcensus",NA
"2001","Cyprus","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",10330,0.45845908041896,"EUROSTATcensus",NA
"2001","Cyprus","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",11253,0.456492637215529,"EUROSTATcensus",NA
"2001","Czechia","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",52984,0.127484288230369,"EUROSTATcensus",NA
"2001","Czechia","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",44000,0.133056334237512,"EUROSTATcensus",NA
"2001","Czechia","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",46864,0.140707802521475,"EUROSTATcensus",NA
"2001","Czechia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",27200,0.06544565604458,"EUROSTATcensus",NA
"2001","Czechia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",24826,0.0750740125859196,"EUROSTATcensus",NA
"2001","Czechia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",33901,0.101786770512131,"EUROSTATcensus",NA
"2001","Czechia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",335428,0.807070055725051,"EUROSTATcensus",NA
"2001","Czechia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",261861,0.791869653176569,"EUROSTATcensus",NA
"2001","Czechia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",252294,0.757505426966393,"EUROSTATcensus",NA
"2001","Czechia","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",52073,0.120512850183409,"EUROSTATcensus",NA
"2001","Czechia","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",48930,0.142734623866699,"EUROSTATcensus",NA
"2001","Czechia","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",55829,0.162949190930955,"EUROSTATcensus",NA
"2001","Czechia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",28782,0.0666103518902093,"EUROSTATcensus",NA
"2001","Czechia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",22003,0.0641853653983034,"EUROSTATcensus",NA
"2001","Czechia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",23535,0.0686920634179373,"EUROSTATcensus",NA
"2001","Czechia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",351240,0.812876797926382,"EUROSTATcensus",NA
"2001","Czechia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",271871,0.793080010734997,"EUROSTATcensus",NA
"2001","Czechia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",263252,0.768358745651108,"EUROSTATcensus",NA
"2001","Denmark","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",47611,0.259020085739778,"EUROSTATcensus",NA
"2001","Denmark","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",58876,0.30727478641177,"EUROSTATcensus",NA
"2001","Denmark","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",58074,0.294470501736683,"EUROSTATcensus",NA
"2001","Denmark","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",37773,0.205498008835114,"EUROSTATcensus",NA
"2001","Denmark","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",39537,0.206344235857771,"EUROSTATcensus",NA
"2001","Denmark","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",46526,0.235915118018406,"EUROSTATcensus",NA
"2001","Denmark","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",98428,0.535481905425108,"EUROSTATcensus",NA
"2001","Denmark","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",93194,0.486380977730459,"EUROSTATcensus",NA
"2001","Denmark","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",92615,0.46961438024491,"EUROSTATcensus",NA
"2001","Denmark","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",36947,0.197265291303605,"EUROSTATcensus",NA
"2001","Denmark","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",50243,0.252615754357915,"EUROSTATcensus",NA
"2001","Denmark","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",48570,0.237419039472076,"EUROSTATcensus",NA
"2001","Denmark","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",44041,0.235141166922946,"EUROSTATcensus",NA
"2001","Denmark","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",47801,0.240337672393422,"EUROSTATcensus",NA
"2001","Denmark","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",51572,0.252093364291824,"EUROSTATcensus",NA
"2001","Denmark","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",106308,0.56759354177345,"EUROSTATcensus",NA
"2001","Denmark","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",100847,0.507046573248664,"EUROSTATcensus",NA
"2001","Denmark","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",104433,0.510487596236099,"EUROSTATcensus",NA
"2001","Estonia","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",16083,0.349470893722431,"EUROSTATcensus",NA
"2001","Estonia","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",18396,0.411875335840946,"EUROSTATcensus",NA
"2001","Estonia","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",21922,0.447817294139276,"EUROSTATcensus",NA
"2001","Estonia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",4409,0.0958040894374307,"EUROSTATcensus",NA
"2001","Estonia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",2450,0.0548540211355902,"EUROSTATcensus",NA
"2001","Estonia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",2450,0.0500480052295059,"EUROSTATcensus",NA
"2001","Estonia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",25529,0.554725016840138,"EUROSTATcensus",NA
"2001","Estonia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",23818,0.533270643023464,"EUROSTATcensus",NA
"2001","Estonia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",24581,0.502134700631218,"EUROSTATcensus",NA
"2001","Estonia","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",9214,0.201517835662577,"EUROSTATcensus",NA
"2001","Estonia","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",9788,0.229248641558928,"EUROSTATcensus",NA
"2001","Estonia","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",13115,0.287426855727717,"EUROSTATcensus",NA
"2001","Estonia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",8730,0.19093235352011,"EUROSTATcensus",NA
"2001","Estonia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",4767,0.111649803260259,"EUROSTATcensus",NA
"2001","Estonia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",4763,0.104385368953955,"EUROSTATcensus",NA
"2001","Estonia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",27779,0.607549810817313,"EUROSTATcensus",NA
